,annotation_file,image_file,class,width,height,depth,xmin,ymin,xmax,ymax
19168,2008_000082.xml,2008_000082.jpg,person,500.0,375.0,3.0,286.0,197.0,351.0,291.0
19169,2008_000082.xml,2008_000082.jpg,person,500.0,375.0,3.0,143.0,202.0,185.0,257.0
19170,2008_000082.xml,2008_000082.jpg,motorbike,500.0,375.0,3.0,128.0,239.0,346.0,361.0
19171,2010_002484.xml,2010_002484.jpg,person,500.0,368.0,3.0,468.0,129.0,500.0,174.0
19172,2010_002484.xml,2010_002484.jpg,person,500.0,368.0,3.0,163.0,194.0,260.0,368.0
19173,2010_002484.xml,2010_002484.jpg,person,500.0,368.0,3.0,300.0,117.0,419.0,368.0
19174,2010_002484.xml,2010_002484.jpg,person,500.0,368.0,3.0,400.0,107.0,500.0,368.0
19175,2010_002484.xml,2010_002484.jpg,person,500.0,368.0,3.0,232.0,98.0,350.0,368.0
19176,2010_002484.xml,2010_002484.jpg,person,500.0,368.0,3.0,129.0,150.0,270.0,368.0
19177,2008_003733.xml,2008_003733.jpg,person,375.0,500.0,3.0,184.0,178.0,375.0,500.0
19178,2008_003733.xml,2008_003733.jpg,person,375.0,500.0,3.0,52.0,110.0,356.0,500.0
19179,2011_002577.xml,2011_002577.jpg,person,500.0,375.0,3.0,123.0,58.0,472.0,375.0
19180,2010_003670.xml,2010_003670.jpg,person,500.0,375.0,3.0,88.0,124.0,133.0,230.0
19181,2010_003670.xml,2010_003670.jpg,person,500.0,375.0,3.0,107.0,96.0,184.0,296.0
19182,2009_002391.xml,2009_002391.jpg,person,500.0,375.0,3.0,123.0,1.0,500.0,375.0
19183,2008_001619.xml,2008_001619.jpg,person,375.0,500.0,3.0,1.0,217.0,198.0,325.0
19184,2008_001619.xml,2008_001619.jpg,person,375.0,500.0,3.0,197.0,154.0,375.0,269.0
19185,2011_004381.xml,2011_004381.jpg,person,500.0,197.0,3.0,204.0,87.0,252.0,174.0
19186,2011_004381.xml,2011_004381.jpg,person,500.0,197.0,3.0,146.0,90.0,175.0,145.0
19187,2011_004381.xml,2011_004381.jpg,person,500.0,197.0,3.0,41.0,95.0,75.0,151.0
19188,2012_002911.xml,2012_002911.jpg,person,500.0,333.0,3.0,253.0,10.0,487.0,333.0
19189,2012_002322.xml,2012_002322.jpg,person,432.0,288.0,3.0,83.0,66.0,199.0,288.0
19190,2011_000319.xml,2011_000319.jpg,bicycle,500.0,375.0,3.0,1.0,210.0,17.0,261.0
19191,2011_000319.xml,2011_000319.jpg,bicycle,500.0,375.0,3.0,217.0,173.0,304.0,233.0
19192,2011_000319.xml,2011_000319.jpg,person,500.0,375.0,3.0,240.0,134.0,292.0,225.0
19193,2011_000319.xml,2011_000319.jpg,person,500.0,375.0,3.0,1.0,143.0,19.0,214.0
19194,2010_004455.xml,2010_004455.jpg,person,500.0,333.0,3.0,184.0,202.0,196.0,221.0
19195,2010_004455.xml,2010_004455.jpg,person,500.0,333.0,3.0,211.0,196.0,221.0,225.0
19196,2010_004455.xml,2010_004455.jpg,person,500.0,333.0,3.0,220.0,198.0,231.0,227.0
19197,2010_004455.xml,2010_004455.jpg,person,500.0,333.0,3.0,233.0,201.0,247.0,230.0
19198,2009_003720.xml,2009_003720.jpg,person,500.0,333.0,3.0,274.0,86.0,447.0,321.0
19199,2009_003720.xml,2009_003720.jpg,person,500.0,333.0,3.0,42.0,85.0,172.0,303.0
19200,2010_006880.xml,2010_006880.jpg,person,500.0,375.0,3.0,197.0,191.0,240.0,308.0
19201,2010_006880.xml,2010_006880.jpg,person,500.0,375.0,3.0,111.0,202.0,138.0,261.0
19202,2012_002546.xml,2012_002546.jpg,person,500.0,333.0,3.0,94.0,1.0,500.0,333.0
19203,2007_001630.xml,2007_001630.jpg,person,375.0,500.0,3.0,26.0,14.0,54.0,114.0
19204,2007_001630.xml,2007_001630.jpg,person,375.0,500.0,3.0,190.0,27.0,268.0,214.0
19205,2007_001630.xml,2007_001630.jpg,person,375.0,500.0,3.0,74.0,95.0,200.0,358.0
19206,2007_001630.xml,2007_001630.jpg,person,375.0,500.0,3.0,155.0,196.0,343.0,500.0
19207,2007_001630.xml,2007_001630.jpg,person,375.0,500.0,3.0,333.0,32.0,373.0,255.0
19208,2007_001630.xml,2007_001630.jpg,bicycle,375.0,500.0,3.0,85.0,231.0,200.0,428.0
19209,2007_001630.xml,2007_001630.jpg,bicycle,375.0,500.0,3.0,149.0,358.0,340.0,500.0
19210,2011_005959.xml,2011_005959.jpg,person,500.0,333.0,3.0,270.0,108.0,436.0,292.0
19211,2011_006587.xml,2011_006587.jpg,person,333.0,500.0,3.0,7.0,38.0,237.0,494.0
19212,2009_004271.xml,2009_004271.jpg,car,500.0,375.0,3.0,208.0,203.0,259.0,245.0
19213,2009_004271.xml,2009_004271.jpg,car,500.0,375.0,3.0,250.0,204.0,265.0,230.0
19214,2011_006839.xml,2011_006839.jpg,person,500.0,332.0,3.0,88.0,79.0,348.0,332.0
19215,2009_004939.xml,2009_004939.jpg,person,332.0,500.0,3.0,38.0,61.0,332.0,406.0
19216,2011_004839.xml,2011_004839.jpg,person,375.0,500.0,3.0,111.0,79.0,230.0,453.0
19217,2011_004839.xml,2011_004839.jpg,person,375.0,500.0,3.0,232.0,83.0,306.0,289.0
19218,2012_003797.xml,2012_003797.jpg,person,500.0,375.0,3.0,72.0,302.0,97.0,364.0
19219,2012_003797.xml,2012_003797.jpg,person,500.0,375.0,3.0,132.0,298.0,172.0,375.0
19220,2012_003797.xml,2012_003797.jpg,person,500.0,375.0,3.0,158.0,303.0,199.0,365.0
19221,2012_003797.xml,2012_003797.jpg,person,500.0,375.0,3.0,442.0,292.0,467.0,362.0
19222,2010_006615.xml,2010_006615.jpg,person,333.0,500.0,3.0,121.0,204.0,178.0,348.0
19223,2010_006615.xml,2010_006615.jpg,person,333.0,500.0,3.0,60.0,196.0,120.0,408.0
19224,2008_007895.xml,2008_007895.jpg,person,331.0,500.0,3.0,110.0,120.0,287.0,484.0
19225,2008_007895.xml,2008_007895.jpg,car,331.0,500.0,3.0,1.0,175.0,331.0,491.0
19226,2011_004871.xml,2011_004871.jpg,person,500.0,377.0,3.0,2.0,4.0,231.0,377.0
19227,2008_000640.xml,2008_000640.jpg,person,320.0,240.0,3.0,75.0,9.0,276.0,240.0
19228,2008_000640.xml,2008_000640.jpg,person,320.0,240.0,3.0,60.0,141.0,248.0,240.0
19229,2010_003955.xml,2010_003955.jpg,person,375.0,500.0,3.0,19.0,175.0,231.0,500.0
19230,2012_001139.xml,2012_001139.jpg,person,500.0,375.0,3.0,74.0,55.0,225.0,375.0
19231,2011_000398.xml,2011_000398.jpg,person,500.0,375.0,3.0,105.0,147.0,137.0,216.0
19232,2011_000398.xml,2011_000398.jpg,person,500.0,375.0,3.0,88.0,147.0,114.0,205.0
19233,2007_003503.xml,2007_003503.jpg,car,500.0,334.0,3.0,456.0,191.0,500.0,237.0
19234,2007_003503.xml,2007_003503.jpg,car,500.0,334.0,3.0,1.0,187.0,106.0,244.0
19235,2007_003503.xml,2007_003503.jpg,bus,500.0,334.0,3.0,102.0,76.0,378.0,272.0
19236,2007_003503.xml,2007_003503.jpg,person,500.0,334.0,3.0,1.0,200.0,35.0,321.0
19237,2007_003503.xml,2007_003503.jpg,person,500.0,334.0,3.0,16.0,183.0,58.0,281.0
19238,2010_001892.xml,2010_001892.jpg,bus,500.0,333.0,3.0,1.0,1.0,408.0,249.0
19239,2010_001892.xml,2010_001892.jpg,car,500.0,333.0,3.0,479.0,118.0,500.0,154.0
19240,2010_001892.xml,2010_001892.jpg,person,500.0,333.0,3.0,225.0,129.0,286.0,259.0
19241,2010_001892.xml,2010_001892.jpg,person,500.0,333.0,3.0,213.0,68.0,234.0,187.0
19242,2010_001892.xml,2010_001892.jpg,person,500.0,333.0,3.0,435.0,262.0,500.0,333.0
19243,2011_004420.xml,2011_004420.jpg,person,333.0,500.0,3.0,116.0,320.0,174.0,427.0
19244,2009_004934.xml,2009_004934.jpg,bicycle,500.0,375.0,3.0,54.0,11.0,383.0,373.0
19245,2009_004830.xml,2009_004830.jpg,person,375.0,500.0,3.0,1.0,229.0,102.0,500.0
19246,2009_004830.xml,2009_004830.jpg,person,375.0,500.0,3.0,59.0,236.0,144.0,500.0
19247,2009_004830.xml,2009_004830.jpg,car,375.0,500.0,3.0,338.0,275.0,355.0,286.0
19248,2009_004830.xml,2009_004830.jpg,car,375.0,500.0,3.0,299.0,274.0,320.0,285.0
19249,2012_000762.xml,2012_000762.jpg,person,375.0,500.0,3.0,206.0,93.0,332.0,388.0
19250,2010_006898.xml,2010_006898.jpg,person,500.0,375.0,3.0,118.0,147.0,187.0,324.0
19251,2010_006898.xml,2010_006898.jpg,person,500.0,375.0,3.0,210.0,154.0,294.0,337.0
19252,2010_006898.xml,2010_006898.jpg,person,500.0,375.0,3.0,172.0,211.0,215.0,312.0
19253,2010_005764.xml,2010_005764.jpg,person,500.0,375.0,3.0,459.0,76.0,500.0,266.0
19254,2010_005764.xml,2010_005764.jpg,person,500.0,375.0,3.0,99.0,1.0,397.0,303.0
19255,2011_004929.xml,2011_004929.jpg,person,500.0,297.0,3.0,125.0,90.0,195.0,274.0
19256,2011_004929.xml,2011_004929.jpg,person,500.0,297.0,3.0,334.0,87.0,409.0,240.0
19257,2011_004929.xml,2011_004929.jpg,person,500.0,297.0,3.0,26.0,102.0,68.0,209.0
19258,2007_007810.xml,2007_007810.jpg,person,375.0,500.0,3.0,80.0,1.0,337.0,127.0
19259,2012_002949.xml,2012_002949.jpg,person,500.0,375.0,3.0,356.0,220.0,424.0,333.0
19260,2012_002949.xml,2012_002949.jpg,person,500.0,375.0,3.0,214.0,223.0,290.0,336.0
19261,2012_002972.xml,2012_002972.jpg,person,500.0,375.0,3.0,273.0,57.0,372.0,166.0
19262,2011_004570.xml,2011_004570.jpg,person,333.0,500.0,3.0,17.0,40.0,276.0,500.0
19263,2008_003967.xml,2008_003967.jpg,person,500.0,375.0,3.0,265.0,33.0,465.0,375.0
19264,2008_003967.xml,2008_003967.jpg,person,500.0,375.0,3.0,106.0,186.0,225.0,337.0
19265,2008_003967.xml,2008_003967.jpg,person,500.0,375.0,3.0,66.0,63.0,231.0,375.0
19266,2008_000290.xml,2008_000290.jpg,person,500.0,371.0,3.0,65.0,49.0,390.0,358.0
19267,2008_001219.xml,2008_001219.jpg,person,375.0,500.0,3.0,70.0,8.0,303.0,500.0
19268,2008_001219.xml,2008_001219.jpg,person,375.0,500.0,3.0,298.0,343.0,373.0,500.0
19269,2011_006678.xml,2011_006678.jpg,person,375.0,500.0,3.0,177.0,95.0,363.0,378.0
19270,2011_006907.xml,2011_006907.jpg,person,500.0,375.0,3.0,303.0,209.0,394.0,288.0
19271,2011_007019.xml,2011_007019.jpg,person,500.0,375.0,3.0,360.0,98.0,500.0,310.0
19272,2009_003888.xml,2009_003888.jpg,person,500.0,375.0,3.0,447.0,153.0,500.0,335.0
19273,2009_003888.xml,2009_003888.jpg,person,500.0,375.0,3.0,239.0,94.0,379.0,375.0
19274,2009_003888.xml,2009_003888.jpg,person,500.0,375.0,3.0,1.0,90.0,253.0,375.0
19275,2011_004188.xml,2011_004188.jpg,person,500.0,333.0,3.0,211.0,202.0,285.0,319.0
19276,2012_003912.xml,2012_003912.jpg,person,300.0,500.0,3.0,108.0,41.0,201.0,460.0
19277,2009_000397.xml,2009_000397.jpg,car,500.0,335.0,3.0,172.0,207.0,446.0,290.0
19278,2009_000397.xml,2009_000397.jpg,person,500.0,335.0,3.0,297.0,220.0,337.0,303.0
19279,2009_000397.xml,2009_000397.jpg,person,500.0,335.0,3.0,52.0,205.0,71.0,273.0
19280,2009_000397.xml,2009_000397.jpg,person,500.0,335.0,3.0,75.0,200.0,94.0,276.0
19281,2009_000397.xml,2009_000397.jpg,person,500.0,335.0,3.0,188.0,191.0,216.0,249.0
19282,2009_000397.xml,2009_000397.jpg,person,500.0,335.0,3.0,231.0,200.0,250.0,223.0
19283,2009_000397.xml,2009_000397.jpg,person,500.0,335.0,3.0,91.0,208.0,103.0,274.0
19284,2010_002452.xml,2010_002452.jpg,motorbike,500.0,327.0,3.0,26.0,23.0,494.0,301.0
19285,2011_002106.xml,2011_002106.jpg,car,500.0,336.0,3.0,272.0,98.0,478.0,256.0
19286,2011_002106.xml,2011_002106.jpg,car,500.0,336.0,3.0,261.0,95.0,326.0,180.0
19287,2011_002106.xml,2011_002106.jpg,person,500.0,336.0,3.0,389.0,91.0,410.0,117.0
19288,2011_002106.xml,2011_002106.jpg,person,500.0,336.0,3.0,155.0,98.0,220.0,297.0
19289,2011_002106.xml,2011_002106.jpg,person,500.0,336.0,3.0,25.0,98.0,95.0,300.0
19290,2011_002106.xml,2011_002106.jpg,person,500.0,336.0,3.0,209.0,132.0,235.0,167.0
19291,2008_006135.xml,2008_006135.jpg,person,375.0,500.0,3.0,107.0,36.0,354.0,500.0
19292,2010_001978.xml,2010_001978.jpg,person,500.0,375.0,3.0,40.0,1.0,432.0,375.0
19293,2008_002738.xml,2008_002738.jpg,person,500.0,375.0,3.0,78.0,107.0,262.0,375.0
19294,2008_002738.xml,2008_002738.jpg,person,500.0,375.0,3.0,367.0,20.0,500.0,375.0
19295,2008_002738.xml,2008_002738.jpg,person,500.0,375.0,3.0,1.0,107.0,421.0,375.0
19296,2010_002191.xml,2010_002191.jpg,person,500.0,375.0,3.0,179.0,128.0,198.0,174.0
19297,2012_001466.xml,2012_001466.jpg,person,500.0,375.0,3.0,172.0,56.0,289.0,177.0
19298,2011_006169.xml,2011_006169.jpg,person,500.0,375.0,3.0,116.0,19.0,475.0,370.0
19299,2011_005034.xml,2011_005034.jpg,person,500.0,375.0,3.0,302.0,153.0,353.0,284.0
19300,2009_001321.xml,2009_001321.jpg,car,500.0,333.0,3.0,47.0,271.0,63.0,282.0
19301,2008_001582.xml,2008_001582.jpg,person,448.0,336.0,3.0,161.0,68.0,244.0,336.0
19302,2008_001582.xml,2008_001582.jpg,person,448.0,336.0,3.0,216.0,93.0,314.0,336.0
19303,2010_004280.xml,2010_004280.jpg,person,500.0,374.0,3.0,69.0,80.0,237.0,374.0
19304,2010_004280.xml,2010_004280.jpg,person,500.0,374.0,3.0,270.0,117.0,467.0,374.0
19305,2010_004280.xml,2010_004280.jpg,person,500.0,374.0,3.0,426.0,123.0,500.0,374.0
19306,2008_002009.xml,2008_002009.jpg,person,500.0,375.0,3.0,139.0,161.0,328.0,375.0
19307,2008_002009.xml,2008_002009.jpg,person,500.0,375.0,3.0,194.0,150.0,320.0,375.0
19308,2008_002009.xml,2008_002009.jpg,person,500.0,375.0,3.0,409.0,46.0,449.0,156.0
19309,2008_002009.xml,2008_002009.jpg,person,500.0,375.0,3.0,400.0,49.0,423.0,139.0
19310,2008_002009.xml,2008_002009.jpg,person,500.0,375.0,3.0,442.0,49.0,471.0,72.0
19311,2011_004571.xml,2011_004571.jpg,person,500.0,375.0,3.0,242.0,98.0,395.0,375.0
19312,2010_006266.xml,2010_006266.jpg,person,333.0,500.0,3.0,9.0,116.0,322.0,500.0
19313,2011_005750.xml,2011_005750.jpg,person,500.0,359.0,3.0,117.0,53.0,221.0,214.0
19314,2008_001791.xml,2008_001791.jpg,person,375.0,500.0,3.0,54.0,313.0,111.0,491.0
19315,2008_001791.xml,2008_001791.jpg,bicycle,375.0,500.0,3.0,45.0,393.0,112.0,500.0
19316,2008_001791.xml,2008_001791.jpg,person,375.0,500.0,3.0,121.0,316.0,151.0,391.0
19317,2008_001791.xml,2008_001791.jpg,person,375.0,500.0,3.0,95.0,324.0,111.0,353.0
19318,2008_001791.xml,2008_001791.jpg,person,375.0,500.0,3.0,111.0,322.0,125.0,371.0
19319,2008_001791.xml,2008_001791.jpg,person,375.0,500.0,3.0,178.0,319.0,187.0,354.0
19320,2008_001791.xml,2008_001791.jpg,person,375.0,500.0,3.0,167.0,320.0,174.0,341.0
19321,2008_005127.xml,2008_005127.jpg,car,500.0,375.0,3.0,392.0,260.0,500.0,375.0
19322,2011_004491.xml,2011_004491.jpg,person,375.0,500.0,3.0,90.0,69.0,218.0,487.0
19323,2010_002855.xml,2010_002855.jpg,person,500.0,375.0,3.0,1.0,149.0,186.0,375.0
19324,2008_007060.xml,2008_007060.jpg,car,500.0,265.0,3.0,44.0,49.0,467.0,236.0
19325,2010_001119.xml,2010_001119.jpg,bicycle,500.0,375.0,3.0,1.0,258.0,423.0,375.0
19326,2010_001119.xml,2010_001119.jpg,bicycle,500.0,375.0,3.0,6.0,99.0,79.0,141.0
19327,2010_001119.xml,2010_001119.jpg,person,500.0,375.0,3.0,84.0,45.0,241.0,375.0
19328,2010_001119.xml,2010_001119.jpg,person,500.0,375.0,3.0,95.0,33.0,389.0,375.0
19329,2010_001119.xml,2010_001119.jpg,person,500.0,375.0,3.0,8.0,69.0,37.0,163.0
19330,2010_001119.xml,2010_001119.jpg,person,500.0,375.0,3.0,206.0,69.0,231.0,108.0
19331,2008_006692.xml,2008_006692.jpg,person,400.0,300.0,3.0,112.0,227.0,153.0,268.0
19332,2011_002330.xml,2011_002330.jpg,bus,500.0,286.0,3.0,82.0,62.0,404.0,246.0
19333,2011_002330.xml,2011_002330.jpg,person,500.0,286.0,3.0,24.0,146.0,49.0,213.0
19334,2011_002330.xml,2011_002330.jpg,person,500.0,286.0,3.0,183.0,98.0,214.0,146.0
19335,2011_002330.xml,2011_002330.jpg,person,500.0,286.0,3.0,132.0,113.0,162.0,148.0
19336,2011_002330.xml,2011_002330.jpg,person,500.0,286.0,3.0,279.0,114.0,298.0,138.0
19337,2011_002330.xml,2011_002330.jpg,bus,500.0,286.0,3.0,422.0,108.0,478.0,166.0
19338,2011_002330.xml,2011_002330.jpg,bus,500.0,286.0,3.0,467.0,107.0,500.0,179.0
19339,2010_004646.xml,2010_004646.jpg,car,500.0,333.0,3.0,65.0,149.0,500.0,333.0
19340,2008_000432.xml,2008_000432.jpg,person,500.0,375.0,3.0,215.0,2.0,446.0,375.0
19341,2008_004852.xml,2008_004852.jpg,person,500.0,375.0,3.0,476.0,240.0,487.0,266.0
19342,2009_002893.xml,2009_002893.jpg,person,500.0,375.0,3.0,1.0,136.0,376.0,346.0
19343,2010_001837.xml,2010_001837.jpg,person,332.0,500.0,3.0,197.0,2.0,332.0,377.0
19344,2008_004970.xml,2008_004970.jpg,motorbike,500.0,500.0,3.0,1.0,1.0,500.0,500.0
19345,2009_000378.xml,2009_000378.jpg,person,500.0,375.0,3.0,110.0,32.0,232.0,375.0
19346,2009_000378.xml,2009_000378.jpg,person,500.0,375.0,3.0,233.0,108.0,266.0,145.0
19347,2009_000378.xml,2009_000378.jpg,person,500.0,375.0,3.0,128.0,105.0,156.0,179.0
19348,2007_002914.xml,2007_002914.jpg,person,500.0,375.0,3.0,287.0,13.0,500.0,374.0
19349,2012_004127.xml,2012_004127.jpg,person,500.0,348.0,3.0,228.0,121.0,340.0,254.0
19350,2011_002803.xml,2011_002803.jpg,person,500.0,375.0,3.0,245.0,118.0,395.0,369.0
19351,2011_002803.xml,2011_002803.jpg,person,500.0,375.0,3.0,108.0,120.0,295.0,367.0
19352,2009_003090.xml,2009_003090.jpg,motorbike,500.0,342.0,3.0,33.0,79.0,462.0,260.0
19353,2009_003090.xml,2009_003090.jpg,person,500.0,342.0,3.0,157.0,63.0,365.0,271.0
19354,2009_003627.xml,2009_003627.jpg,person,500.0,360.0,3.0,146.0,1.0,402.0,324.0
19355,2010_005884.xml,2010_005884.jpg,person,500.0,333.0,3.0,322.0,30.0,500.0,282.0
19356,2010_005884.xml,2010_005884.jpg,person,500.0,333.0,3.0,27.0,22.0,233.0,257.0
19357,2011_002420.xml,2011_002420.jpg,car,500.0,398.0,3.0,16.0,44.0,500.0,378.0
19358,2011_002420.xml,2011_002420.jpg,person,500.0,398.0,3.0,1.0,98.0,20.0,164.0
19359,2008_006438.xml,2008_006438.jpg,car,500.0,369.0,3.0,88.0,20.0,404.0,286.0
19360,2008_006438.xml,2008_006438.jpg,car,500.0,369.0,3.0,438.0,53.0,500.0,207.0
19361,2008_006438.xml,2008_006438.jpg,car,500.0,369.0,3.0,363.0,16.0,476.0,84.0
19362,2008_006438.xml,2008_006438.jpg,car,500.0,369.0,3.0,97.0,8.0,187.0,82.0
19363,2008_006438.xml,2008_006438.jpg,car,500.0,369.0,3.0,1.0,1.0,52.0,80.0
19364,2011_001260.xml,2011_001260.jpg,car,500.0,375.0,3.0,1.0,118.0,103.0,316.0
19365,2011_001260.xml,2011_001260.jpg,car,500.0,375.0,3.0,97.0,135.0,371.0,305.0
19366,2011_001260.xml,2011_001260.jpg,car,500.0,375.0,3.0,350.0,133.0,500.0,253.0
19367,2011_001260.xml,2011_001260.jpg,person,500.0,375.0,3.0,228.0,120.0,293.0,330.0
19368,2011_001260.xml,2011_001260.jpg,car,500.0,375.0,3.0,256.0,103.0,354.0,154.0
19369,2011_001260.xml,2011_001260.jpg,car,500.0,375.0,3.0,368.0,124.0,500.0,171.0
19370,2011_001260.xml,2011_001260.jpg,car,500.0,375.0,3.0,364.0,117.0,500.0,167.0
19371,2012_001477.xml,2012_001477.jpg,person,333.0,500.0,3.0,26.0,1.0,333.0,500.0
19372,2011_004780.xml,2011_004780.jpg,person,296.0,426.0,3.0,52.0,20.0,238.0,301.0
19373,2011_004581.xml,2011_004581.jpg,person,500.0,376.0,3.0,248.0,87.0,336.0,300.0
19374,2011_004581.xml,2011_004581.jpg,person,500.0,376.0,3.0,9.0,45.0,178.0,347.0
19375,2011_004581.xml,2011_004581.jpg,person,500.0,376.0,3.0,143.0,52.0,246.0,296.0
19376,2011_007008.xml,2011_007008.jpg,person,333.0,500.0,3.0,8.0,77.0,333.0,456.0
19377,2009_001778.xml,2009_001778.jpg,person,500.0,375.0,3.0,286.0,1.0,369.0,188.0
19378,2009_001778.xml,2009_001778.jpg,person,500.0,375.0,3.0,357.0,4.0,424.0,183.0
19379,2009_001778.xml,2009_001778.jpg,bus,500.0,375.0,3.0,440.0,113.0,488.0,139.0
19380,2008_002322.xml,2008_002322.jpg,person,500.0,333.0,3.0,155.0,61.0,245.0,269.0
19381,2008_002322.xml,2008_002322.jpg,bicycle,500.0,333.0,3.0,120.0,155.0,295.0,297.0
19382,2008_002322.xml,2008_002322.jpg,car,500.0,333.0,3.0,185.0,95.0,500.0,237.0
19383,2008_002322.xml,2008_002322.jpg,car,500.0,333.0,3.0,1.0,168.0,162.0,271.0
19384,2008_003266.xml,2008_003266.jpg,bus,500.0,331.0,3.0,31.0,51.0,465.0,303.0
19385,2008_003266.xml,2008_003266.jpg,person,500.0,331.0,3.0,475.0,207.0,495.0,260.0
19386,2008_003266.xml,2008_003266.jpg,person,500.0,331.0,3.0,490.0,209.0,500.0,262.0
19387,2012_003523.xml,2012_003523.jpg,person,500.0,375.0,3.0,135.0,31.0,479.0,360.0
19388,2011_006998.xml,2011_006998.jpg,person,500.0,375.0,3.0,131.0,1.0,456.0,298.0
19389,2008_005893.xml,2008_005893.jpg,motorbike,500.0,333.0,3.0,23.0,1.0,483.0,316.0
19390,2008_005893.xml,2008_005893.jpg,car,500.0,333.0,3.0,1.0,1.0,500.0,196.0
19391,2010_005718.xml,2010_005718.jpg,car,500.0,333.0,3.0,19.0,197.0,79.0,233.0
19392,2010_005718.xml,2010_005718.jpg,car,500.0,333.0,3.0,1.0,212.0,20.0,251.0
19393,2010_005718.xml,2010_005718.jpg,car,500.0,333.0,3.0,81.0,197.0,146.0,224.0
19394,2008_003336.xml,2008_003336.jpg,person,500.0,375.0,3.0,105.0,248.0,258.0,375.0
19395,2008_003336.xml,2008_003336.jpg,person,500.0,375.0,3.0,1.0,200.0,137.0,375.0
19396,2012_001532.xml,2012_001532.jpg,person,500.0,375.0,3.0,200.0,96.0,307.0,360.0
19397,2012_003540.xml,2012_003540.jpg,person,375.0,500.0,3.0,68.0,159.0,237.0,478.0
19398,2012_001871.xml,2012_001871.jpg,person,288.0,352.0,3.0,2.0,20.0,118.0,209.0
19399,2011_005913.xml,2011_005913.jpg,person,375.0,500.0,3.0,193.0,30.0,322.0,373.0
19400,2012_002882.xml,2012_002882.jpg,person,500.0,375.0,3.0,220.0,134.0,290.0,262.0
19401,2008_000501.xml,2008_000501.jpg,car,500.0,375.0,3.0,172.0,313.0,467.0,375.0
19402,2012_004064.xml,2012_004064.jpg,person,333.0,500.0,3.0,77.0,22.0,333.0,500.0
19403,2011_005826.xml,2011_005826.jpg,person,500.0,375.0,3.0,139.0,139.0,339.0,313.0
19404,2007_005547.xml,2007_005547.jpg,car,500.0,375.0,3.0,48.0,150.0,447.0,347.0
19405,2007_005547.xml,2007_005547.jpg,person,500.0,375.0,3.0,439.0,148.0,471.0,269.0
19406,2008_005839.xml,2008_005839.jpg,bicycle,500.0,375.0,3.0,201.0,297.0,383.0,375.0
19407,2008_005839.xml,2008_005839.jpg,bicycle,500.0,375.0,3.0,1.0,270.0,189.0,375.0
19408,2011_004528.xml,2011_004528.jpg,person,500.0,374.0,3.0,201.0,142.0,464.0,308.0
19409,2010_002501.xml,2010_002501.jpg,person,375.0,500.0,3.0,91.0,232.0,136.0,327.0
19410,2012_001688.xml,2012_001688.jpg,person,375.0,500.0,3.0,11.0,66.0,375.0,500.0
19411,2012_000411.xml,2012_000411.jpg,person,375.0,500.0,3.0,12.0,48.0,375.0,500.0
19412,2010_006482.xml,2010_006482.jpg,person,500.0,375.0,3.0,253.0,138.0,500.0,375.0
19413,2009_001917.xml,2009_001917.jpg,car,500.0,333.0,3.0,1.0,96.0,413.0,289.0
19414,2010_000182.xml,2010_000182.jpg,person,500.0,333.0,3.0,1.0,1.0,458.0,333.0
19415,2008_001541.xml,2008_001541.jpg,car,500.0,376.0,3.0,339.0,212.0,370.0,237.0
19416,2008_001541.xml,2008_001541.jpg,car,500.0,376.0,3.0,307.0,212.0,320.0,224.0
19417,2008_008185.xml,2008_008185.jpg,person,500.0,334.0,3.0,235.0,157.0,268.0,242.0
19418,2008_008185.xml,2008_008185.jpg,person,500.0,334.0,3.0,253.0,139.0,288.0,239.0
19419,2012_003068.xml,2012_003068.jpg,person,500.0,375.0,3.0,116.0,271.0,145.0,372.0
19420,2012_003165.xml,2012_003165.jpg,person,375.0,500.0,3.0,194.0,192.0,275.0,471.0
19421,2012_003555.xml,2012_003555.jpg,person,500.0,375.0,3.0,184.0,137.0,500.0,359.0
19422,2008_007593.xml,2008_007593.jpg,person,375.0,500.0,3.0,167.0,29.0,241.0,262.0
19423,2008_007593.xml,2008_007593.jpg,person,375.0,500.0,3.0,227.0,33.0,321.0,262.0
19424,2008_007593.xml,2008_007593.jpg,person,375.0,500.0,3.0,350.0,127.0,375.0,195.0
19425,2009_004670.xml,2009_004670.jpg,bus,500.0,375.0,3.0,20.0,60.0,478.0,276.0
19426,2012_000004.xml,2012_000004.jpg,person,340.0,500.0,3.0,66.0,84.0,201.0,286.0
19427,2008_002437.xml,2008_002437.jpg,car,500.0,332.0,3.0,193.0,152.0,240.0,178.0
19428,2008_000753.xml,2008_000753.jpg,person,375.0,500.0,3.0,8.0,123.0,235.0,454.0
19429,2008_002973.xml,2008_002973.jpg,person,500.0,375.0,3.0,244.0,88.0,500.0,312.0
19430,2008_002973.xml,2008_002973.jpg,person,500.0,375.0,3.0,1.0,82.0,223.0,291.0
19431,2008_002973.xml,2008_002973.jpg,person,500.0,375.0,3.0,226.0,102.0,327.0,292.0
19432,2008_002973.xml,2008_002973.jpg,person,500.0,375.0,3.0,207.0,51.0,303.0,175.0
19433,2008_002973.xml,2008_002973.jpg,person,500.0,375.0,3.0,104.0,44.0,142.0,154.0
19434,2008_002973.xml,2008_002973.jpg,person,500.0,375.0,3.0,105.0,51.0,166.0,163.0
